datetime,time,Amount_HYPE_HyperEVM,price_HYPE_HyperEVM,price_HYPE_HyperCORE,delta_USD,arb_profit,block_number
2025-03-24 10:10:36+00:00,2025-03-24 10:10:36.018558806+00:00,4000.0,17.1536846,17.162,0.0083154000000007,33.261600000003,1529741
2025-03-24 19:05:42+00:00,2025-03-24 19:05:42.001435826+00:00,251.92862815,16.99445322,17.126,0.1315467800000007,33.140399822950044,1546277
2025-03-24 12:39:06+00:00,2025-03-24 12:39:08.792566392+00:00,846.50733148,17.08389143,17.123,0.0391085699999997,33.1056912286986,1534293
2025-03-27 21:44:24+00:00,2025-03-27 21:44:24.246834445+00:00,205.1,14.8788817,15.039,0.1601182999999988,32.84026332999976,1685066
2025-03-26 09:07:52+00:00,2025-03-26 09:08:03.013010771+00:00,600.0,16.010337,16.065,0.0546630000000014,32.79780000000088,1617024
2025-03-27 21:46:44+00:00,2025-03-27 21:46:46.091890451+00:00,205.1,14.8788817,15.036,0.1571182999999987,32.22496332999973,1685138
2025-03-26 10:27:10+00:00,2025-03-26 10:27:13.485828334+00:00,343.5,16.14165877,16.235,0.09334123,32.06271250500002,1619483
2025-03-27 21:42:34+00:00,2025-03-27 21:42:35.420051759+00:00,272.15007263,14.8788817,14.995,0.1161182999999983,31.60160377867168,1685009
2025-03-27 21:26:46+00:00,2025-03-27 21:26:46.012983965+00:00,275.17039823,14.72465582,14.839,0.1143441799999998,31.464133545882746,1684519
2025-03-25 02:28:36+00:00,2025-03-25 02:28:47.074438189+00:00,886.31207017,16.60266273,16.638,0.0353372700000029,31.31984892785887,1560007
2025-03-26 16:37:42+00:00,2025-03-26 16:37:43.384239008+00:00,1000.0,14.53919148,14.57,0.0308085200000007,30.808520000000783,1630969
2025-03-26 06:39:34+00:00,2025-03-26 06:39:39.002092028+00:00,239.13497535,15.78769639,15.914,0.126303609999999,30.203610663965776,1612427
2025-03-27 22:00:04+00:00,2025-03-27 22:00:04.852589663+00:00,268.98333413,15.02801502,15.139,0.1109849799999995,29.85310995875125,1685552
2025-03-26 15:02:02+00:00,2025-03-26 15:02:02.102979925+00:00,140.0,13.09289188,13.306,0.2131081199999993,29.83513679999991,1628004
2025-03-27 21:34:54+00:00,2025-03-27 21:34:56.691699283+00:00,590.19470871,14.8788817,14.927,0.0481182999999987,28.39916605211964,1684771
2025-03-26 18:29:50+00:00,2025-03-26 18:29:51.848452818+00:00,310.0,13.90927955,14.0,0.0907204499999991,28.123339499999744,1634445
2025-03-28 15:19:28+00:00,2025-03-28 15:19:30.358313029+00:00,432.0,13.64885303,13.713,0.0641469699999994,27.71149103999977,1717773
2025-03-26 06:45:26+00:00,2025-03-26 06:45:28.625328151+00:00,200.0,15.78769639,15.924,0.1363036099999988,27.26072199999976,1612609
2025-03-26 14:18:04+00:00,2025-03-26 14:18:04.247130923+00:00,480.0,13.94263956,13.999,0.0563604400000006,27.0530112000003,1626641
2025-03-26 17:00:22+00:00,2025-03-26 17:00:22.756007280+00:00,344.20325449,14.45745017,14.536,0.07854983,27.03710712563625,1631672
2025-03-26 19:34:56+00:00,2025-03-26 19:34:57.003595964+00:00,265.01512961000003,13.78326915,13.885,0.1017308499999991,26.960214398085245,1636463
2025-03-24 17:51:42+00:00,2025-03-24 17:51:50.663019414+00:00,264.5,16.8882764,16.989,0.100723600000002,26.64139220000053,1543983
2025-03-26 17:14:28+00:00,2025-03-26 17:14:30.071118022+00:00,655.0,14.30553828,14.346,0.0404617199999997,26.502426599999804,1632109
2025-03-26 14:38:08+00:00,2025-03-26 14:38:08.232448712+00:00,180.0,13.86062793,14.007,0.1463720699999999,26.346972599999997,1627263
2025-03-26 15:53:22+00:00,2025-03-26 15:53:22.317130093+00:00,525.46048736,14.63208655,14.682,0.04991345,26.227545762819005,1629595
2025-03-27 04:56:00+00:00,2025-03-27 04:56:00.044586058+00:00,400.0,14.51748548,14.583,0.0655145200000006,26.205808000000275,1653857
2025-03-27 05:19:28+00:00,2025-03-27 05:19:28.051802283+00:00,1901.1691527,14.42629975,14.44,0.0137002499999994,26.046492684277062,1654584
